OBJECTID,IN_FID,NEAR_FID,NEAR_DIST,NEAR_RANK,X_COTIZADO,Y_COTIZADO,X_PENDIENTE,Y_PENDIENTE,DISTANCIA,CODIGO_PENDIENTE,CODIGO_COTIZADO,CODIGO_N,ZONAL,JEFATURA,EE_CC
495,148,1429,485.94748154827835,6,-76.95198886999998,-12.070827979999933,-76.94931249999996,-12.067312500999947,485.95,2019-04-115982,2019-01-93768,ClusterSimple_2019-04-115982,Analista Lima,LIMA,LARI
496,148,2983,496.3233562292564,7,-76.95200129999995,-12.070935599999927,-76.94931249999996,-12.067312500999947,496.32,2019-04-115982,2019-02-102355,ClusterSimple_2019-04-115982,Analista Lima,LIMA,LARI
497,148,3501,496.3233562292564,7,-76.95200129999995,-12.070935599999927,-76.94931249999996,-12.067312500999947,496.32,2019-04-115982,2019-02-104520,ClusterSimple_2019-04-115982,Analista Lima,LIMA,LARI
498,149,3280,161.68688871378157,1,-77.03372919999998,-12.067289599999981,-77.03263789999994,-12.06629830099996,161.69,2019-05-120737,2019-02-103685,ClusterSimple_2019-05-120737,Analista Lima,LIMA,COBRA
499,149,2965,162.69443598886798,2,-77.03224278999994,-12.064879929999961,-77.03263789999994,-12.06629830099996,162.69,2019-05-120737,2019-02-102310,ClusterSimple_2019-05-120737,Analista Lima,LIMA,COBRA
500,149,5680,196.6268035092633,3,-77.03417449999995,-12.065364399999964,-77.03263789999994,-12.06629830099996,196.63,2019-05-120737,2019-04-113102,ClusterSimple_2019-05-120737,Analista Lima,LIMA,COBRA
501,149,2442,276.90653821171867,4,-77.03089609999995,-12.064474299999972,-77.03263789999994,-12.06629830099996,276.91,2019-05-120737,2019-02-99596,ClusterSimple_2019-05-120737,Analista Lima,LIMA,COBRA
502,149,576,299.23340662865115,5,-77.03302659999997,-12.06897609999993,-77.03263789999994,-12.06629830099996,299.23,2019-05-120737,2018-12-89028,ClusterSimple_2019-05-120737,Analista Lima,LIMA,COBRA
503,149,2600,309.93875059562623,6,-77.03018819999994,-12.067725499999938,-77.03263789999994,-12.06629830099996,309.94,2019-05-120737,2019-02-100416,ClusterSimple_2019-05-120737,Analista Lima,LIMA,COBRA
504,149,1494,328.57012629825215,7,-77.03037999999998,-12.06826899999993,-77.03263789999994,-12.06629830099996,328.57,2019-05-120737,2019-01-94059,ClusterSimple_2019-05-120737,Analista Lima,LIMA,COBRA
505,149,2056,359.0587521521717,8,-77.03593399999994,-12.066191999999944,-77.03263789999994,-12.06629830099996,359.06,2019-05-120737,2019-01-97724,ClusterSimple_2019-05-120737,Analista Lima,LIMA,COBRA
506,149,1565,361.5275973909189,9,-77.03595699999994,-12.066201899999953,-77.03263789999994,-12.06629830099996,361.53,2019-05-120737,2019-01-94403,ClusterSimple_2019-05-120737,Analista Lima,LIMA,COBRA
507,149,315,371.7412587181605,10,-77.03384639999996,-12.063155399999971,-77.03263789999994,-12.06629830099996,371.74,2019-05-120737,2018-12-87735,ClusterSimple_2019-05-120737,Analista Lima,LIMA,COBRA
508,150,3511,0.00011062156409025192,1,-76.98656399999999,-12.06231699999995,-76.98656399999999,-12.06231700099994,0.0,2019-05-120580,2019-02-104615,ClusterSimple_2019-05-120580,Analista Lima,LIMA,EZENTIS
509,150,3058,213.689268484588,2,-76.98599595999997,-12.06416601999996,-76.98656399999999,-12.06231700099994,213.69,2019-05-120580,2019-02-102613,ClusterSimple_2019-05-120580,Analista Lima,LIMA,EZENTIS
510,150,4955,213.689268484588,2,-76.98599595999997,-12.06416601999996,-76.98656399999999,-12.06231700099994,213.69,2019-05-120580,2019-03-109674,ClusterSimple_2019-05-120580,Analista Lima,LIMA,EZENTIS
511,150,895,325.24779339423867,3,-76.98701799999998,-12.065222999999946,-76.98656399999999,-12.06231700099994,325.25,2019-05-120580,2018-12-90690,ClusterSimple_2019-05-120580,Analista Lima,LIMA,EZENTIS
512,150,3587,358.4528695638168,4,-76.98450699999995,-12.06484699999993,-76.98656399999999,-12.06231700099994,358.45,2019-05-120580,2019-02-104971,ClusterSimple_2019-05-120580,Analista Lima,LIMA,EZENTIS
513,150,5123,401.642352689804,5,-76.98849099999995,-12.065412999999978,-76.98656399999999,-12.06231700099994,401.64,2019-05-120580,2019-03-110318,ClusterSimple_2019-05-120580,Analista Lima,LIMA,EZENTIS
514,150,5135,430.4409840721747,6,-76.98870199999999,-12.06558999999993,-76.98656399999999,-12.06231700099994,430.44,2019-05-120580,2019-03-110342,ClusterSimple_2019-05-120580,Analista Lima,LIMA,EZENTIS
515,150,3586,460.11730120578454,7,-76.98361569999997,-12.065296899999964,-76.98656399999999,-12.06231700099994,460.12,2019-05-120580,2019-02-104969,ClusterSimple_2019-05-120580,Analista Lima,LIMA,EZENTIS
516,150,3459,479.38458009724894,8,-76.98862199999996,-12.066147999999941,-76.98656399999999,-12.06231700099994,479.38,2019-05-120580,2019-02-104364,ClusterSimple_2019-05-120580,Analista Lima,LIMA,EZENTIS
517,150,3462,486.5217336497341,9,-76.98791000999995,-12.066510759999971,-76.98656399999999,-12.06231700099994,486.52,2019-05-120580,2019-02-104368,ClusterSimple_2019-05-120580,Analista Lima,LIMA,EZENTIS
518,151,3055,6.046473372503993,1,-77.09753199999994,-12.060829999999953,-77.09749000999994,-12.060865770999953,6.05,2019-04-118091,2019-02-102605,ClusterSimple_2019-04-118091,Analista Lima,LIMA,COBRA
519,151,4401,235.48181069092547,2,-77.09612349999998,-12.059215799999947,-77.09749000999994,-12.060865770999953,235.48,2019-04-118091,2019-03-107905,ClusterSimple_2019-04-118091,Analista Lima,LIMA,COBRA
520,151,3874,290.25005272884493,3,-77.09534199999996,-12.062419699999964,-77.09749000999994,-12.060865770999953,290.25,2019-04-118091,2019-03-105973,ClusterSimple_2019-04-118091,Analista Lima,LIMA,COBRA
521,152,1356,131.8500715873129,1,-77.09028028999995,-12.061020239999948,-77.09065579999998,-12.059887100999958,131.85,2019-05-120878,2019-01-93247,ClusterSimple_2019-05-120878,Analista Lima,LIMA,COBRA
522,152,1385,213.57766312594146,2,-77.09011935999996,-12.061744189999956,-77.09065579999998,-12.059887100999958,213.58,2019-05-120878,2019-01-93470,ClusterSimple_2019-05-120878,Analista Lima,LIMA,COBRA
523,152,915,401.51453248160885,3,-77.09239678999995,-12.06308673999996,-77.09065579999998,-12.059887100999958,401.51,2019-05-120878,2019-01-90918,ClusterSimple_2019-05-120878,Analista Lima,LIMA,COBRA
524,153,286,227.4599150166365,1,-77.11992899999996,-12.05973899999998,-77.11787999999996,-12.059338000999958,227.46,2019-05-118912,2018-12-87587,ClusterSimple_2019-05-118912,Analista Lima,LIMA,COBRA
525,153,2466,424.8622752927631,2,-77.11431638999994,-12.060902779999935,-77.11787999999996,-12.059338000999958,424.86,2019-05-118912,2019-02-99720,ClusterSimple_2019-05-118912,Analista Lima,LIMA,COBRA
526,154,6242,303.24145088650135,1,-77.08168109999997,-12.056876999999929,-77.08409091999994,-12.058251280999968,303.24,2019-05-121047,2019-04-116466,ClusterSimple_2019-05-121047,Analista Lima,LIMA,COBRA
527,155,1670,105.16845882440728,1,-77.02941889999994,-12.055338899999981,-77.03013300999999,-12.05597906099996,105.17,2019-05-121307,2019-01-94809,ClusterSimple_2019-05-121307,Analista Lima,LIMA,COBRA
528,155,5774,249.36921486451885,2,-77.02793999999994,-12.055328999999972,-77.03013300999999,-12.05597906099996,249.37,2019-05-121307,2019-04-113474,ClusterSimple_2019-05-121307,Analista Lima,LIMA,COBRA
529,155,1131,285.50950037103445,3,-77.02757599999995,-12.055406999999946,-77.03013300999999,-12.05597906099996,285.51,2019-05-121307,2019-01-91880,ClusterSimple_2019-05-121307,Analista Lima,LIMA,COBRA
530,155,4952,303.688513933159,4,-77.02740099999994,-12.055425999999954,-77.03013300999999,-12.05597906099996,303.69,2019-05-121307,2019-03-109657,ClusterSimple_2019-05-121307,Analista Lima,LIMA,COBRA
531,155,120,326.75997027041626,5,-77.03294559999995,-12.054948699999954,-77.03013300999999,-12.05597906099996,326.76,2019-05-121307,2018-12-86963,ClusterSimple_2019-05-121307,Analista Lima,LIMA,COBRA
532,155,1292,339.19366171872537,6,-77.03303499999998,-12.054863999999952,-77.03013300999999,-12.05597906099996,339.19,2019-05-121307,2019-01-92754,ClusterSimple_2019-05-121307,Analista Lima,LIMA,COBRA
533,155,1974,418.8497503400291,7,-77.03159843999998,-12.05247825999993,-77.03013300999999,-12.05597906099996,418.85,2019-05-121307,2019-01-97279,ClusterSimple_2019-05-121307,Analista Lima,LIMA,COBRA
534,155,4966,438.4641920706118,8,-77.02671199999997,-12.053887999999972,-77.03013300999999,-12.05597906099996,438.46,2019-05-121307,2019-03-109726,ClusterSimple_2019-05-121307,Analista Lima,LIMA,COBRA
535,156,2867,128.92168440272198,1,-75.21959779999997,-12.05355351999998,-75.21891449999998,-12.05450530099995,128.92,2019-05-121361,2019-02-101933,ClusterSimple_2019-05-121361,Analista Huancayo,HUANCAYO,LARI
536,156,5901,133.26273217387427,2,-75.21965071999995,-12.053542949999951,-75.21891449999998,-12.05450530099995,133.26,2019-05-121361,2019-04-114644,ClusterSimple_2019-05-121361,Analista Huancayo,HUANCAYO,LARI
537,156,5301,133.4652283316657,3,-75.21964669999994,-12.053537699999936,-75.21891449999998,-12.05450530099995,133.47,2019-05-121361,2019-03-110947,ClusterSimple_2019-05-121361,Analista Huancayo,HUANCAYO,LARI
538,156,2426,171.63841402410796,4,-75.21892889999998,-12.052953799999955,-75.21891449999998,-12.05450530099995,171.64,2019-05-121361,2019-02-99526,ClusterSimple_2019-05-121361,Analista Huancayo,HUANCAYO,LARI
539,156,1982,225.4922697850974,5,-75.21802349999996,-12.056345399999941,-75.21891449999998,-12.05450530099995,225.49,2019-05-121361,2019-01-97290,ClusterSimple_2019-05-121361,Analista Huancayo,HUANCAYO,LARI
540,156,44,320.77702921863306,6,-75.21607751999994,-12.05372331999996,-75.21891449999998,-12.05450530099995,320.78,2019-05-121361,2018-12-86525,ClusterSimple_2019-05-121361,Analista Huancayo,HUANCAYO,LARI
541,156,4948,329.1759075997056,7,-75.21600006999995,-12.053714069999955,-75.21891449999998,-12.05450530099995,329.18,2019-05-121361,2019-03-109643,ClusterSimple_2019-05-121361,Analista Huancayo,HUANCAYO,LARI
542,156,6595,384.79610093620295,8,-75.21708599999994,-12.057481999999936,-75.21891449999998,-12.05450530099995,384.8,2019-05-121361,2019-05-119305,ClusterSimple_2019-05-121361,Analista Huancayo,HUANCAYO,LARI
543,156,3572,416.97957262591086,9,-75.21522334999997,-12.055510009999978,-75.21891449999998,-12.05450530099995,416.98,2019-05-121361,2019-02-104915,ClusterSimple_2019-05-121361,Analista Huancayo,HUANCAYO,LARI
544,156,4606,419.6510418795448,10,-75.22092219999996,-12.051267099999961,-75.21891449999998,-12.05450530099995,419.65,2019-05-121361,2019-03-108526,ClusterSimple_2019-05-121361,Analista Huancayo,HUANCAYO,LARI
545,157,3926,285.6000150777216,1,-77.03126629999997,-12.044152849999932,-77.02949128999995,-12.04225207099995,285.6,2019-05-119969,2019-03-106244,ClusterSimple_2019-05-119969,Analista Lima,LIMA,EZENTIS
546,157,1006,334.07452170118154,2,-77.02935189999994,-12.04526889999994,-77.02949128999995,-12.04225207099995,334.07,2019-05-119969,2019-01-91312,ClusterSimple_2019-05-119969,Analista Lima,LIMA,EZENTIS
547,157,3569,439.13557184397104,3,-77.02923789999994,-12.046213899999941,-77.02949128999995,-12.04225207099995,439.14,2019-05-119969,2019-02-104911,ClusterSimple_2019-05-119969,Analista Lima,LIMA,EZENTIS
548,159,6325,321.91316273203665,1,-77.08133929999997,-12.031646299999977,-77.08361399999995,-12.03350500099998,321.91,2019-05-121446,2019-04-117196,ClusterSimple_2019-05-121446,Analista Lima,LIMA,COBRA
549,160,6133,7.384325146012445,1,-76.99957019999994,-12.030952769999942,-76.99963255999995,-12.030926540999928,7.38,2019-05-120898,2019-04-115861,ClusterSimple_2019-05-120898,Analista Lima,LIMA,EZENTIS
550,160,5263,429.3299365629016,2,-77.00168279999997,-12.034241599999973,-76.99963255999995,-12.030926540999928,429.33,2019-05-120898,2019-03-110778,ClusterSimple_2019-05-120898,Analista Lima,LIMA,EZENTIS
551,162,6359,158.12497360397268,1,-75.23533546999994,-12.028892379999945,-75.23443389999994,-12.03001293099993,158.12,2019-05-121581,2019-04-117406,ClusterSimple_2019-05-121581,Analista Huancayo,HUANCAYO,LARI
552,162,4947,348.200972582574,2,-75.23646965999995,-12.03244030999997,-75.23443389999994,-12.03001293099993,348.2,2019-05-121581,2019-03-109636,ClusterSimple_2019-05-121581,Analista Huancayo,HUANCAYO,LARI
553,162,2087,401.1870618405882,3,-75.23795699999994,-12.028951899999981,-75.23443389999994,-12.03001293099993,401.19,2019-05-121581,2019-01-97909,ClusterSimple_2019-05-121581,Analista Huancayo,HUANCAYO,LARI
554,162,3753,401.1870618405882,3,-75.23795699999994,-12.028951899999981,-75.23443389999994,-12.03001293099993,401.19,2019-05-121581,2019-02-105587,ClusterSimple_2019-05-121581,Analista Huancayo,HUANCAYO,LARI
555,163,2087,0.00011062156409025192,1,-75.23795699999994,-12.028951899999981,-75.23795699999994,-12.02895190099997,0.0,2019-05-120930,2019-01-97909,ClusterSimple_2019-05-120930,Analista Huancayo,HUANCAYO,LARI
556,163,3753,0.00011062156409025192,1,-75.23795699999994,-12.028951899999981,-75.23795699999994,-12.02895190099997,0.0,2019-05-120930,2019-02-105587,ClusterSimple_2019-05-120930,Analista Huancayo,HUANCAYO,LARI
557,163,6359,285.5370213769914,2,-75.23533546999994,-12.028892379999945,-75.23795699999994,-12.02895190099997,285.54,2019-05-120930,2019-04-117406,ClusterSimple_2019-05-120930,Analista Huancayo,HUANCAYO,LARI
558,163,4947,418.5047895736635,3,-75.23646965999995,-12.03244030999997,-75.23795699999994,-12.02895190099997,418.5,2019-05-120930,2019-03-109636,ClusterSimple_2019-05-120930,Analista Huancayo,HUANCAYO,LARI
559,166,2157,338.1591304579536,1,-77.10343479999995,-12.028179199999954,-77.10047631999998,-12.02724987099998,338.16,2019-05-121245,2019-01-98268,ClusterSimple_2019-05-121245,Analista Lima,LIMA,COBRA
560,166,1387,340.4319329057276,2,-77.10322999999994,-12.02870699999994,-77.10047631999998,-12.02724987099998,340.43,2019-05-121245,2019-01-93480,ClusterSimple_2019-05-121245,Analista Lima,LIMA,COBRA
561,166,2274,356.4045296407664,3,-77.09882399999998,-12.030030999999951,-77.10047631999998,-12.02724987099998,356.4,2019-05-121245,2019-02-98681,ClusterSimple_2019-05-121245,Analista Lima,LIMA,COBRA
562,167,2686,125.76894828544059,1,-76.92356399999994,-12.019898999999953,-76.92260285999998,-12.019268580999949,125.77,2019-05-120574,2019-02-100876,ClusterSimple_2019-05-120574,Analista Lima,LIMA,LARI
563,167,5705,167.79565692412137,2,-76.92195099999998,-12.02064299999995,-76.92260285999998,-12.019268580999949,167.8,2019-05-120574,2019-04-113226,ClusterSimple_2019-05-120574,Analista Lima,LIMA,LARI
564,167,2837,322.33265992831065,3,-76.92002498999994,-12.017836529999954,-76.92260285999998,-12.019268580999949,322.33,2019-05-120574,2019-02-101863,ClusterSimple_2019-05-120574,Analista Lima,LIMA,LARI
565,168,5655,0.00011062109842896461,1,-76.91608499999995,-12.010778999999957,-76.91608499999995,-12.010779000999946,0.0,2019-05-120260,2019-04-112946,ClusterSimple_2019-05-120260,Analista Lima,LIMA,LARI
566,168,1423,282.11669100938906,2,-76.91578857999997,-12.013312519999943,-76.91608499999995,-12.010779000999946,282.12,2019-05-120260,2019-01-93740,ClusterSimple_2019-05-120260,Analista Lima,LIMA,LARI
567,168,1460,282.11669100938906,2,-76.91578857999997,-12.013312519999943,-76.91608499999995,-12.010779000999946,282.12,2019-05-120260,2019-01-93908,ClusterSimple_2019-05-120260,Analista Lima,LIMA,LARI
568,168,1443,301.41031061329414,3,-76.91337499999997,-12.01133299999998,-76.91608499999995,-12.010779000999946,301.41,2019-05-120260,2019-01-93806,ClusterSimple_2019-05-120260,Analista Lima,LIMA,LARI
569,168,1944,306.6259962708776,4,-76.91669499999995,-12.013484999999946,-76.91608499999995,-12.010779000999946,306.63,2019-05-120260,2019-01-97190,ClusterSimple_2019-05-120260,Analista Lima,LIMA,LARI
570,168,596,328.3703667884382,5,-76.91596399999997,-12.013744999999972,-76.91608499999995,-12.010779000999946,328.37,2019-05-120260,2018-12-89188,ClusterSimple_2019-05-120260,Analista Lima,LIMA,LARI
571,168,4700,353.1351551594334,6,-76.91824499999996,-12.008397999999943,-76.91608499999995,-12.010779000999946,353.14,2019-05-120260,2019-03-108797,ClusterSimple_2019-05-120260,Analista Lima,LIMA,LARI
572,168,2852,354.6974693578883,7,-76.91791356999994,-12.008125589999963,-76.91608499999995,-12.010779000999946,354.7,2019-05-120260,2019-02-101896,ClusterSimple_2019-05-120260,Analista Lima,LIMA,LARI
573,168,1444,448.1187318160619,8,-76.91495799999996,-12.00688299999996,-76.91608499999995,-12.010779000999946,448.12,2019-05-120260,2019-01-93807,ClusterSimple_2019-05-120260,Analista Lima,LIMA,LARI
574,168,2596,457.6701888304694,9,-76.91777499999995,-12.014566999999943,-76.91608499999995,-12.010779000999946,457.67,2019-05-120260,2019-02-100401,ClusterSimple_2019-05-120260,Analista Lima,LIMA,LARI
575,169,3303,195.93708922510638,1,-77.07183719999995,-12.01103059999997,-77.07017994999995,-12.010340890999942,195.94,2019-05-120885,2019-02-103799,ClusterSimple_2019-05-120885,Analista Lima,LIMA,EZENTIS
576,169,3140,197.05170810698286,2,-77.07182914999999,-12.011073889999977,-77.07017994999995,-12.010340890999942,197.05,2019-05-120885,2019-02-103175,ClusterSimple_2019-05-120885,Analista Lima,LIMA,EZENTIS
577,169,3859,279.39632447130646,3,-77.06784419999997,-12.009295899999927,-77.07017994999995,-12.010340890999942,279.4,2019-05-120885,2019-03-105916,ClusterSimple_2019-05-120885,Analista Lima,LIMA,EZENTIS
578,169,4777,494.19428986360776,4,-77.06955481999995,-12.005916079999963,-77.07017994999995,-12.010340890999942,494.19,2019-05-120885,2019-03-109085,ClusterSimple_2019-05-120885,Analista Lima,LIMA,EZENTIS
579,170,4363,322.76363141660363,1,-77.09958075999998,-12.006326069999943,-77.09810652999994,-12.00885724099993,322.76,2019-05-120590,2019-03-107789,ClusterSimple_2019-05-120590,Analista Lima,LIMA,EZENTIS
580,171,5214,92.31116890113813,1,-77.05952669999994,-12.00702130999997,-77.06035486999997,-12.00684335099993,92.31,2019-05-120637,2019-03-110651,ClusterSimple_2019-05-120637,Analista Lima,LIMA,EZENTIS
581,171,153,110.88846516746382,2,-77.05959999999999,-12.006170599999962,-77.06035486999997,-12.00684335099993,110.89,2019-05-120637,2018-12-87097,ClusterSimple_2019-05-120637,Analista Lima,LIMA,EZENTIS
582,171,2067,142.68992545559277,3,-77.05905265999996,-12.006700369999976,-77.06035486999997,-12.00684335099993,142.69,2019-05-120637,2019-01-97775,ClusterSimple_2019-05-120637,Analista Lima,LIMA,EZENTIS
583,171,3940,325.3591598775801,4,-77.05754899999994,-12.005832999999939,-77.06035486999997,-12.00684335099993,325.36,2019-05-120637,2019-03-106310,ClusterSimple_2019-05-120637,Analista Lima,LIMA,EZENTIS
584,171,4691,413.0743407064461,5,-77.05860369999994,-12.010155699999927,-77.06035486999997,-12.00684335099993,413.07,2019-05-120637,2019-03-108782,ClusterSimple_2019-05-120637,Analista Lima,LIMA,EZENTIS
585,171,2773,441.54710652523295,6,-77.06110569999998,-12.010765799999945,-77.06035486999997,-12.00684335099993,441.55,2019-05-120637,2019-02-101564,ClusterSimple_2019-05-120637,Analista Lima,LIMA,EZENTIS
586,172,2550,215.51881226336116,1,-76.84489341999995,-12.006935509999948,-76.84454899999997,-12.005017000999942,215.52,2019-05-119996,2019-02-100221,ClusterSimple_2019-05-119996,Analista Lima,LIMA,LARI
587,172,2085,427.2158853958087,2,-76.84148199999998,-12.00260899999995,-76.84454899999997,-12.005017000999942,427.22,2019-05-119996,2019-01-97889,ClusterSimple_2019-05-119996,Analista Lima,LIMA,LARI
588,172,4489,427.2158853958087,2,-76.84148199999998,-12.00260899999995,-76.84454899999997,-12.005017000999942,427.22,2019-05-119996,2019-03-108227,ClusterSimple_2019-05-119996,Analista Lima,LIMA,LARI
589,173,6519,3.7372167040412494,1,-77.12715699999995,-12.001672999999926,-77.12714599999998,-12.001705000999948,3.74,2019-05-119783,2019-05-118783,ClusterSimple_2019-05-119783,Analista Lima,LIMA,EZENTIS
590,173,5846,31.972003856166832,2,-77.12730074999996,-12.001950609999938,-77.12714599999998,-12.001705000999948,31.97,2019-05-119783,2019-04-113801,ClusterSimple_2019-05-119783,Analista Lima,LIMA,EZENTIS
591,173,851,291.50287737985167,3,-77.12746869999995,-12.004320899999982,-77.12714599999998,-12.001705000999948,291.5,2019-05-119783,2018-12-90475,ClusterSimple_2019-05-119783,Analista Lima,LIMA,EZENTIS
592,173,4423,297.99746910069683,4,-77.12987729999998,-12.001540899999952,-77.12714599999998,-12.001705000999948,298.0,2019-05-119783,2019-03-107975,ClusterSimple_2019-05-119783,Analista Lima,LIMA,EZENTIS
593,174,3309,432.8744185742774,1,-77.00752499999999,-11.98246899999998,-77.01141453999998,-11.983274330999961,432.87,2019-05-121488,2019-02-103838,ClusterSimple_2019-05-121488,Analista Lima,LIMA,EZENTIS
594,174,1461,445.9563617650845,2,-77.01370699999995,-11.979933999999957,-77.01141453999998,-11.983274330999961,445.96,2019-05-121488,2019-01-93909,ClusterSimple_2019-05-121488,Analista Lima,LIMA,EZENTIS
595,175,6398,376.60784013831363,1,-76.77337962999997,-11.976760119999938,-76.77512929999995,-11.973823650999975,376.61,2019-05-120586,2019-04-117701,ClusterSimple_2019-05-120586,Analista Lima,LIMA,LARI
596,176,4278,154.10156831632656,1,-77.07057099999997,-11.972035999999946,-77.07196561999996,-11.972270980999951,154.1,2019-05-120862,2019-03-107496,ClusterSimple_2019-05-120862,Analista Lima,LIMA,EZENTIS
597,177,1612,292.9127828865064,1,-77.06650699999994,-11.966193999999973,-77.06408207999993,-11.965049050999937,292.91,2019-05-120750,2019-01-94599,ClusterSimple_2019-05-120750,Analista Lima,LIMA,EZENTIS
598,177,5140,320.96323630331756,2,-77.06701337999993,-11.965346929999953,-77.06408207999993,-11.965049050999937,320.96,2019-05-120750,2019-03-110352,ClusterSimple_2019-05-120750,Analista Lima,LIMA,EZENTIS
599,177,6538,351.81619443301804,3,-77.06129399999998,-11.966654999999946,-77.06408207999993,-11.965049050999937,351.82,2019-05-120750,2019-05-118877,ClusterSimple_2019-05-120750,Analista Lima,LIMA,EZENTIS
600,178,6538,376.59622310134046,1,-77.06129399999998,-11.966654999999946,-77.05845764899993,-11.964707979999957,376.6,2019-05-120739_2019-05-120749,2019-05-118877,SuperCluster_2019-05-120739_2019-05-120749,Analista Lima,LIMA,EZENTIS
601,179,3606,262.3635340505102,1,-77.05361179999994,-11.960031089999973,-77.05486062999995,-11.962059170999964,262.36,2019-05-121203,2019-02-105050,ClusterSimple_2019-05-121203,Analista Lima,LIMA,EZENTIS
602,180,6063,294.2400965066372,1,-77.06118329999998,-11.958438199999932,-77.05854029999995,-11.957887900999935,294.24,2019-05-120727,2019-04-115452,ClusterSimple_2019-05-120727,Analista Lima,LIMA,EZENTIS
603,180,1026,366.4367190808197,2,-77.06022883999998,-11.955022829999962,-77.05854029999995,-11.957887900999935,366.44,2019-05-120727,2019-01-91391,ClusterSimple_2019-05-120727,Analista Lima,LIMA,EZENTIS
604,181,1701,56.64583632197148,1,-77.04902199999998,-11.956954999999937,-77.04943249999997,-11.957269400999962,56.65,2019-05-121216,2019-01-94953,ClusterSimple_2019-05-121216,Analista Lima,LIMA,EZENTIS
605,181,1831,367.3236668330363,2,-77.05199117999996,-11.955106309999962,-77.04943249999997,-11.957269400999962,367.32,2019-05-121216,2019-01-95539,ClusterSimple_2019-05-121216,Analista Lima,LIMA,EZENTIS
606,182,5831,455.85036753343707,1,-75.28039699999994,-11.950741999999934,-75.28457152999994,-11.95103463099997,455.85,2019-05-121512,2019-04-113707,ClusterSimple_2019-05-121512,Analista Huancayo,HUANCAYO,LARI
607,183,5831,13.626532549572941,1,-75.28039699999994,-11.950741999999934,-75.28027199999997,-11.950747000999968,13.63,2019-05-119128,2019-04-113707,ClusterSimple_2019-05-119128,Analista Huancayo,HUANCAYO,LARI
608,185,4009,255.63181565512022,1,-77.05939459999996,-11.94615344999994,-77.05930699999999,-11.948462700999926,255.63,2019-05-121201,2019-03-106570,ClusterSimple_2019-05-121201,Analista Lima,LIMA,EZENTIS
609,185,1826,440.5514294976984,2,-77.05618078999998,-11.950989559999925,-77.05930699999999,-11.948462700999926,440.55,2019-05-121201,2019-01-95521,ClusterSimple_2019-05-121201,Analista Lima,LIMA,EZENTIS
610,186,3128,438.46220775940884,1,-76.98648098999996,-11.95016634999996,-76.98368749999997,-11.947312500999942,438.46,2019-05-120254,2019-02-103116,ClusterSimple_2019-05-120254,Analista Lima,LIMA,EZENTIS
611,186,2589,458.4462901463838,2,-76.98650299999997,-11.950392999999963,-76.98368749999997,-11.947312500999942,458.45,2019-05-120254,2019-02-100361,ClusterSimple_2019-05-120254,Analista Lima,LIMA,EZENTIS
612,186,2590,474.448610846373,3,-76.98658599999999,-11.950513999999941,-76.98368749999997,-11.947312500999942,474.45,2019-05-120254,2019-02-100363,ClusterSimple_2019-05-120254,Analista Lima,LIMA,EZENTIS
613,188,5223,253.080660765891,1,-77.05985287999994,-11.941955439999958,-77.06214172999995,-11.941562260999945,253.08,2019-05-120893,2019-03-110674,ClusterSimple_2019-05-120893,Analista Lima,LIMA,EZENTIS
614,188,4037,386.77037286308695,2,-77.05890899999997,-11.940115999999932,-77.06214172999995,-11.941562260999945,386.77,2019-05-120893,2019-03-106662,ClusterSimple_2019-05-120893,Analista Lima,LIMA,EZENTIS
615,189,1398,84.11943730493059,1,-77.12326799999994,-11.939528999999936,-77.12286910999995,-11.938877870999931,84.12,2019-05-118703,2019-01-93511,ClusterSimple_2019-05-118703,Analista Lima,LIMA,EZENTIS
616,189,4124,89.35105286769289,2,-77.12329117999997,-11.93957045999997,-77.12286910999995,-11.938877870999931,89.35,2019-05-118703,2019-03-106944,ClusterSimple_2019-05-118703,Analista Lima,LIMA,EZENTIS
617,190,3409,140.19698940762032,1,-76.88279630999995,-11.940875019999964,-76.88251477199998,-11.939638357999968,140.2,2019-05-118594_2019-05-119400,2019-02-104161,SuperCluster_2019-05-118594_2019-05-119400,Analista Lima,,
618,192,5710,377.70167953625514,1,-77.04434799999996,-11.93214299999994,-77.04217615999994,-11.929481410999927,377.7,2019-05-121214,2019-04-113236,ClusterSimple_2019-05-121214,Analista Lima,LIMA,EZENTIS
619,192,5593,377.9079440520188,2,-77.04445307999998,-11.932058909999967,-77.04217615999994,-11.929481410999927,377.91,2019-05-121214,2019-04-112579,ClusterSimple_2019-05-121214,Analista Lima,LIMA,EZENTIS
620,192,737,472.99001229137394,3,-77.04274099999998,-11.925241999999969,-77.04217615999994,-11.929481410999927,472.99,2019-05-121214,2018-12-89947,ClusterSimple_2019-05-121214,Analista Lima,LIMA,EZENTIS
621,193,4511,157.99396342475296,1,-75.31387569999998,-11.917462399999977,-75.31257612999997,-11.918096490999972,157.99,2019-05-121384,2019-03-108268,ClusterSimple_2019-05-121384,Analista Huancayo,HUANCAYO,LARI
622,194,2901,222.26279836679993,1,-77.06328951999996,-11.90786210999994,-77.06261399999994,-11.909758000999943,222.26,2019-05-121052,2019-02-102044,ClusterSimple_2019-05-121052,Analista Lima,LIMA,EZENTIS
