CODIGO;CLIENTE;TIPO REQUERIMIENTO;ALIAS;RESPONSABLE VU;SALESFORCE;PROYECTO;REGISTRO;SEGMENTO;DEPARTAMENTO;PROVINCIA;DISTRITO;DIRECCION;NUMERO;ACCESO;TENDIDO EXTERNO;TIPO SEDE;NRO PISOS;ZONAL;RESPONSABLE ;REGION;ENLACE;LATITUD;LONGITUD;UNIDAD DE NEGOCIO;ESTUDIO;NODO;DIAS;PEP;PEP2;GRAFO;TOTAL SOLES;TOTAL DOLARES;ESTADO ESTUDIO;COTIZACION SOLES;COTIZACION DOLARES;DIAS;FECHA ENVIO;INICIO ESTUDIO;FIN ESTUDIO;FIN CONSOLIDACION;INICIO EJECUCION;INICIO IMPLEMENTACION;ESTADO
2019-05-121035;EMP DE GENERACION ELECTRICA DEL SUR S.A. EGES;Fibra Optica;SEDE_INDEPENDENCIA;Juan Noya;PER-00215662;Licitaciones;14/05/2019 18:55;Empresas;Ica;Pisco;Independencia;CENTRAL TERMICA INDEPENDENCIA EGESUR;;Aereo;Mixto;Edificio Monocliente;1;Analista Ica;Félix Bendezú;Region Sur;Principal;-13.7175991;-75.9681371;Schelsen Majuan Lopez;;;;;;;;;;;;;;14/05/2019 18:55;;;;;Pend. Cotiz.
2019-05-121036;COOPERATIVA AHORRO Y CREDITO SAN MARTIN DE PORRES LTDA.;Fibra Optica;FO_PICOTA_CACSMP;Juan Noya;PER-002050271;Banca;14/05/2019 18:57;Empresas;San Martin;Picota;Picota;   Miguel Grau 425;;Aereo;Mixto;Edificio Monocliente;1;Analista Tarapoto;Roger Palza Transm,Marcos Arce;Region Norte;Principal;-6.91994739;-76.33071479;Walter Enrique Adanaqué Díaz;Estudio FO Principal;EBC PICOTA;45;;;;16250;0;Enviado VU;;;;;14/05/2019 18:57;16/05/2019 9:38;;;;Pend. Cotiz.
2019-05-121038;EMP DE GENERACION ELECTRICA DEL SUR S.A. EGES;Fibra Optica;SEDE_ SAN ISIDRO;Juan Noya;PER-00215662;Licitaciones;14/05/2019 18:59;Empresas;Lima;Lima;San Isidro; C. Manuel Roaud y Paz Soldan 364;;Canalizado;Mixto;Edificio Monocliente;1;Analista Lima;Rocio Aquino Cobra;Lima;Principal;-12.1048116;-77.0384819;Schelsen Majuan Lopez;;;;;;;;;;;;;;14/05/2019 18:59;;;;;Pend. Cotiz.
2019-05-121047;MEDIAPRODUCCION, S.L.U., SUCURSAL PERU;Fibra Optica;ESTADIO SAN MARCOS;Juan Noya;PER-002160373;Alto Valor;15/05/2019 8:14;Negocios;Lima;Lima;Lima;" ESTADIO SAN MARCOS 
Av Venezuela cdra 38.Ciudad Universitaria - Lima";;Aereo;Aereo;Edificio Monocliente;1;Analista Lima;Rocio Aquino Cobra;Lima;Principal;-12.05825128;-77.08409092;José Calero;;;;;;;;;;;;;;15/05/2019 8:14;;;;;Pend. Cotiz.
2019-05-121049;MEDIAPRODUCCION, S.L.U., SUCURSAL PERU;Fibra Optica;  POLIDEPORTIVO CALLAO;Juan Noya;PER-002160373;Alto Valor;15/05/2019 8:25;Negocios;Callao;Callao;Bellavista;"  POLIDEPORTIVO CALLAO - VDRC Guardia Chalaca S/N, Bellavista,
Callao (Alt Cda 22)";;Aereo;Aereo;Edificio Monocliente;1;Analista Lima;Rocio Aquino Cobra;Lima;Principal;-12.06221599;-77.12095966;José Calero;;;;;;;;;;;;;;15/05/2019 8:25;;;;;Pend. Cotiz.
2019-05-121050;CORPORACION BOTICAS PERU S.A.C;Fibra Optica;CHICLAYO;Juan Noya;PER-002162722;Alto Valor;15/05/2019 10:53;Negocios;Lambayeque;Chiclayo;Chiclayo; AV. PEDRO RUIZ N° 790;;Aereo;Mixto;Edificio Monocliente;1;Analista Chiclayo;Roger Palza Transm,Esmeralda Reyes Chero;Region Norte;Principal;-6.767961;-79.840561;Hubert Edgar Salas Rodriguez;Estudio FO Principal;EBC CUGLIEVAN;40;;;;3800;0;Enviado VU;;;;;15/05/2019 10:53;15/05/2019 16:46;;;;Pend. Cotiz.
2019-05-121051;CORPORACION BOTICAS PERU S.A.C;Fibra Optica;CHICLAYO;Juan Noya;PER-002162722;Alto Valor;15/05/2019 10:49;Negocios;Lambayeque;Chiclayo;Chiclayo; AV. LUIS GONZALES 654A;;Aereo;Mixto;Edificio Monocliente;1;Analista Chiclayo;Roger Palza Transm,Esmeralda Reyes Chero;Region Norte;Principal;-6.772224;-79.842325;Hubert Edgar Salas Rodriguez;Estudio FO Principal;EBC MANUEL LAMBAYEQUE;40;;;;3500;0;Enviado VU;;;;;15/05/2019 10:49;15/05/2019 17:02;;;;Pend. Cotiz.
2019-05-121052;CHEMICAL MINING S A;Fibra Optica;COMAS;Juan Noya;PER-002162640;Alto Valor;15/05/2019 10:09;Negocios;Lima;Lima;Comas;" AV CHILLON MZ A LOT 93 FND EX FUNDO CHACRA CERRO COMAS LIMA .(TRAPICHE)
";;Aereo;Mixto;Edificio Monocliente;1;Analista Lima;Jhony Sanca Ezentis;Lima;Principal;-11.909758;-77.062614;Hubert Edgar Salas Rodriguez;;;;;;;;;;;;;;15/05/2019 10:09;;;;;Pend. Cotiz.
2019-05-121053;CORPORACION BOTICAS PERU S.A.C;Fibra Optica;CHICLAYO;Juan Noya;PER-002162722;Alto Valor;15/05/2019 10:38;Negocios;Lambayeque;Chiclayo;Chiclayo;" AV. JOSÉ BALTA N° 1795
";;Aereo;Mixto;Edificio Monocliente;1;Analista Chiclayo;Esmeralda Reyes Chero,Roger Palza Transm;Region Norte;Principal;-6.763011;-79.837604;Hubert Edgar Salas Rodriguez;Estudio FO Principal;EBC M SUAREZ;40;;;;3500;0;Enviado VU;;;;;15/05/2019 10:38;15/05/2019 17:26;;;;Pend. Cotiz.
2019-05-121066;YACHAY TELECOMUNICACIONES S.A.C.;Fibra Optica;ALDEME PUNO;Jose Barandiaran;19-0884;Operadoras;15/05/2019 9:34;Mayoristas;Puno;Puno;Puno; ISLA ESTEVES, LAGO TITICACA , PUNO, PUNO HOTEL LIBERTADOR.;;Aereo;Mixto;Edificio Monocliente;0;Analista Puno;Jesús Vargas;Region Sur;Principal;-15.82798022;-69.99298238;Robert Marca;;;;;;;;;;;;;;15/05/2019 9:34;;;;;Pend. Cotiz.
2019-05-121067;TOURE COMPANY E.I.R.L.;Fibra Optica;PIURA TITANES;Juan Noya;PER-002162734;Premium;15/05/2019 9:31;Negocios;Piura;Piura;Piura;Avenida Don Bosco Mz. I Lote 15 Provivienda Titanes , Piura , Piura, Piura;;Aereo;Mixto;Edificio Monocliente;1;Analista Piura;Marco Vilchez,Roger Palza Transm;Region Norte;Principal;-5.201341124;-80.63303609;Brayan Ramirez;Estudio FO Principal;EBC MANUEL SCORZA;30;;;;7700;0;Enviado VU;;;;;15/05/2019 9:31;18/05/2019 9:11;;;;Pend. Cotiz.
2019-05-121069;SINOHYDRO CORPORATION LIMITED, SUCURSAL DEL PERU;Fibra Optica;AYACUCHO;Juan Noya;PER-0021624380;Premium;15/05/2019 9:44;Negocios;Ayacucho;Cangallo;Cangallo;Jr. Tupac Amaru S/N ( esquina con Jr. Santa Rosa ) Cangallo , Ayacucho-  Hospital Cangallo;;Aereo;Mixto;Edificio Monocliente;1;Analista Ica;Romulo Moyano;Region Sur;Principal;-13.6289452;-74.1436311;Luis Herrera;;;;;;;;;;;;;;15/05/2019 9:44;;;;;Pend. Cotiz.
2019-05-121076;SINOHYDRO CORPORATION LIMITED, SUCURSAL DEL PERU;Fibra Optica;AYACUCHO;Juan Noya;PER-002162464;Premium;15/05/2019 9:57;Negocios;Ayacucho;La Mar;Anco; Calle Nelo Catanzaro Lte 02 MZ-D Sector Ancco, Coracora , Ayacucho;;Aereo;Mixto;Edificio Monocliente;1;Analista Ica;Félix Bendezú;Region Sur;Principal;-15.0151796;-73.7818535;Luis Herrera;;;;;;;;;;;;;;15/05/2019 9:57;;;;;Pend. Cotiz.
2019-05-121077;SINOHYDRO CORPORATION LIMITED, SUCURSAL DEL PERU;Fibra Optica;AYACUCHO;Juan Noya;PER-002162501;Premium;15/05/2019 9:56;Negocios;Ayacucho;La Mar;Ayna;Av. Huanta 4, Pueblo San Francisco , La Mar , Ayacucho;;Aereo;Mixto;Edificio Monocliente;1;Analista Ica;José Zavaleta;Region Sur;Principal;-12.6241168;-73.7891998;Diego Cervantes;;;;;;;;;;;;;;15/05/2019 9:56;;;;;Pend. Cotiz.
2019-05-121086;SINOHYDRO CORPORATION LIMITED, SUCURSAL DEL PERU;Fibra Optica;SAN MIGUEL;Juan Noya;PER-002162483;Premium;15/05/2019 10:08;Negocios;Ayacucho;La Mar;San Miguel; Av. Ramon Castillo S/N ( referncia 3ra cuadra de Av. Ramon Castilla );;Aereo;Mixto;Edificio Monocliente;1;Analista Ica;Romulo Moyano;Region Sur;Principal;-13.013188;-73.97709;Luis Herrera;;;;;;;;;;;;;;15/05/2019 10:08;;;;;Pend. Cotiz.
2019-05-121098;CORPORACION BOTICAS PERU S.A.C;Fibra Optica;CHICLAYO;Juan Noya;PER-002162722;Alto Valor;15/05/2019 12:32;Negocios;Lambayeque;Chiclayo;Chiclayo; AV. LUIS GONZALES 685-A;;Aereo;Mixto;Edificio Monocliente;1;Analista Chiclayo;Esmeralda Reyes Chero,Roger Palza Transm;Region Norte;Principal;-6.771683;-79.842411;Hubert Edgar Salas Rodriguez;Estudio FO Principal;EBC MANUEL LAMBAYEQUE;40;;;;3500;0;Enviado VU;;;;;15/05/2019 12:32;15/05/2019 17:33;;;;Pend. Cotiz.
2019-05-121099;CORPORACION BOTICAS PERU S.A.C;Fibra Optica;CHICLAYO;Juan Noya;PER-002162722;Alto Valor;15/05/2019 12:23;Negocios;Lambayeque;Chiclayo;Chiclayo;" AV. LUIS GONZALES N° 640
";;Aereo;Mixto;Edificio Monocliente;1;Analista Chiclayo;Esmeralda Reyes Chero,Roger Palza Transm;Region Norte;Principal;-6.772525;-79.842343;Hubert Edgar Salas Rodriguez;Estudio FO Principal;EBC MANUEL LAMBAYEQUE;40;;;;3900;0;Enviado VU;;;;;15/05/2019 12:23;16/05/2019 12:22;;;;Pend. Cotiz.
2019-05-121104;GANADERIA SANTA ELENA S.A.;Fibra Optica;Granja Dunas;Juan Noya;PER-002121370;Industria y Globales;15/05/2019 11:24;Empresas;Lima;Lima;Lurin;" Av. Los Eucaliptos S/N
";;Aereo;Mixto;Edificio Monocliente;1;Analista Lima;Roger Palza Transm,Mario Timana Dominion;Lima;Principal;-12.28426471;-76.83557325;Juan Carlos Flores Aroni;Estudio FO Principal;EBC 25 DE MARZO;60;;;;31200;0;Enviado VU;;;;;15/05/2019 11:24;16/05/2019 15:32;;;;Pend. Cotiz.
2019-05-121108;CAJA MUNICIPAL CUSCO;Fibra Optica;AG. CHALHUANCA;Juan Noya;PER-002128715;Banca;15/05/2019 11:32;Empresas;Apurimac;Aymaraes;Chalhuanca;ESQ. JR. MARISCAL CACERES Y AV. PANAMERICANA 262 - MZ. 2 LOTE 7 - BARRIO COLLANA - AYMARAES ;;Aereo;Aereo;Edificio Monocliente;1;Analista Cusco;Roger Palza Transm,Roberto Butrón;Region Sur;Principal;-14.2951826;-73.24370856;Carlos Falcon Santa Cruz;Estudio FO Principal;EBC CHALHUANCA;60;;;;17300;0;Enviado VU;;;;;15/05/2019 11:32;16/05/2019 8:40;;;;Pend. Cotiz.
2019-05-121114;GANADERIA SANTA ELENA S.A.;Fibra Optica;CD San Miguel;Juan Noya;PER-002121370;Industria y Globales;15/05/2019 11:29;Empresas;Lima;Lima;San Miguel;" Av Universitaria 673
";;Canalizado;Mixto;Edificio Monocliente;1;Analista Lima;Rocio Aquino Cobra;Lima;Principal;-12.082517;-77.0826635;Juan Carlos Flores Aroni;;;;;;;;;;;;;;15/05/2019 11:29;;;;;Pend. Cotiz.
2019-05-121116;GANADERIA SANTA ELENA S.A.;Fibra Optica;PAB Chancay;Juan Noya; PER-002121370;Industria y Globales;15/05/2019 11:36;Empresas;Lima;Huaral;Chancay;Distrito Chancay S/N (-11.580543, -77.255641);;Aereo;Mixto;Edificio Monocliente;1;Analista Huacho;Marco Arevalo;Region Norte;Principal;-11.58054936;-77.25564727;Juan Carlos Flores Aroni;;;;;;;;;;;;;;15/05/2019 11:36;;;;;Pend. Cotiz.
2019-05-121122;GANADERIA SANTA ELENA S.A.;Fibra Optica;Granja San Judas Tadeo;Juan Noya;PER-002121370;Industria y Globales;15/05/2019 11:42;Empresas;Lima;Huaral;Huaral;" Zona Rural - Anexo Huayan
";;Aereo;Mixto;Edificio Monocliente;1;Analista Huacho;Victor Tamay;Region Norte;Principal;-11.43346352;-77.13112382;Juan Carlos Flores Aroni;;;;;;;;;;;;;;15/05/2019 11:42;;;;;Pend. Cotiz.
2019-05-121125;GANADERIA SANTA ELENA S.A.;Fibra Optica;Granja San Luis;Juan Noya;PER-002121370;Industria y Globales;15/05/2019 11:50;Empresas;Ica;Ica;Santiago;Santiago, 11230, (-14.236441, -75.750068);;Aereo;Mixto;Edificio Monocliente;1;Analista Ica;José Zavaleta;Region Sur;Principal;-14.23645634;-75.75005023;Juan Carlos Flores Aroni;;;;;;;;;;;;;;15/05/2019 11:50;;;;;Pend. Cotiz.
2019-05-121126;CAJA MUNICIPAL CUSCO;Fibra Optica;AG. PUENTE PIEDRA;Juan Noya;PER-002128715;Banca;15/05/2019 12:10;Empresas;Lima;Lima;Puente Piedra;AV. PUENTE PIEDRA 484 - PANAMERICANA NORTE ;;Aereo;Aereo;Edificio Monocliente;1;Analista Lima;Jhony Sanca Ezentis;Lima;Principal;-11.85992507;-77.09299401;Carlos Falcon Santa Cruz;;;;;;;;;;;;;;15/05/2019 12:10;;;;;Pend. Cotiz.
2019-05-121130;GANADERIA SANTA ELENA S.A.;Fibra Optica;Plantel 29;Juan Noya;PER-002121370;Industria y Globales;15/05/2019 11:55;Empresas;Lima;Lima;Lurin;" Zona Rural - Praderas de Lurin
";;Aereo;Mixto;Edificio Monocliente;1;Analista Lima;Roger Palza Transm,Mario Timana Dominion;Lima;Principal;-12.25939384;-76.81344313;Juan Carlos Flores Aroni;Estudio FO Principal;EBC LURIN PRADERAS;60;;;;99200;0;Enviado VU;;;;;15/05/2019 11:55;16/05/2019 16:12;;;;Pend. Cotiz.
2019-05-121137;GANADERIA SANTA ELENA S.A.;Fibra Optica;P1;Juan Noya;PER-002121370;Industria y Globales;15/05/2019 12:17;Empresas;Lima;Huaral;Chancay;  Distrito Chancay (-11.579503, -77.254607);;Aereo;Mixto;Edificio Monocliente;1;Analista Huacho;Marco Arevalo;Region Norte;Principal;-11.57959002;-77.25483135;Juan Carlos Flores Aroni;;;;;;;;;;;;;;15/05/2019 12:17;;;;;Pend. Cotiz.
2019-05-121140;GANADERIA SANTA ELENA S.A.;Fibra Optica;P2;Juan Noya;PER-002121370;Industria y Globales;15/05/2019 12:22;Empresas;Lima;Huaral;Chancay;  distrito chancay (-11.580536, -77.25423);;Aereo;Mixto;Edificio Monocliente;1;Analista Huacho;Victor Tamay;Region Norte;Principal;-11.58058851;-77.25424662;Juan Carlos Flores Aroni;;;;;;;;;;;;;;15/05/2019 12:22;;;;;Pend. Cotiz.
2019-05-121143;GANADERIA SANTA ELENA S.A.;Fibra Optica;P3;Juan Noya;PER-002121370;Industria y Globales;15/05/2019 12:28;Empresas;Lima;Huaral;Chancay; distrito chancay (-11.580318, -77.256804);;Aereo;Mixto;Edificio Monocliente;1;Analista Huacho;Marco Arevalo;Region Norte;Principal;-11.58025481;-77.25678936;Juan Carlos Flores Aroni;;;;;;;;;;;;;;15/05/2019 12:28;;;;;Pend. Cotiz.
2019-05-121144;GANADERIA SANTA ELENA S.A.;Fibra Optica;P4;Juan Noya;PER-002121370;Industria y Globales;15/05/2019 12:40;Empresas;Lima;Huaral;Chancay;  distrito chancay (-11.581369, -77.2564);;Aereo;Mixto;Edificio Monocliente;1;Analista Huacho;Victor Tamay;Region Norte;Principal;-11.58128746;-77.25631193;Juan Carlos Flores Aroni;;;;;;;;;;;;;;15/05/2019 12:40;;;;;Pend. Cotiz.
2019-05-121155;ANDINA DE RADIODIFUSION S.A.;Fibra Optica; SAN ISIDRO;Juan Noya;PER-002136596;Alto Valor;15/05/2019 13:54;Negocios;Lima;Lima;San Isidro;Arequipa 3570;;Aereo;Mixto;Edificio Monocliente;1;Analista Lima;Jhony Sanca Ezentis,Juan Malaga Contreras;Lima;Principal;-12.1014753;-77.0323693;Lizbeth Barriga;;;;;;;;;;;;;;15/05/2019 13:54;;;;;Pend. Cotiz.
2019-05-121156;CORPORACION BOTICAS PERU S.A.C;Fibra Optica;TRUJILLO;Juan Noya;PER-002162722;Alto Valor;15/05/2019 14:02;Negocios;La Libertad;Pacasmayo;Pacasmayo;AV. LADISLAO ESPINAR N° 80, PACASMAYO;;Aereo;Mixto;Edificio Monocliente;1;Analista Trujillo;Fanny Barba;Region Norte;Principal;-7.401044;-79.56831;Hubert Edgar Salas Rodriguez;;;;;;;;;;;;;;15/05/2019 14:02;;;;;Pend. Cotiz.
2019-05-121157;CORPORACION BOTICAS PERU S.A.C;Fibra Optica;SULLANA;Juan Noya;PER-002162722;Alto Valor;15/05/2019 14:14;Negocios;Piura;Sullana;Sullana; CALLE 2 N° 800 - SULLANA;;Aereo;Mixto;Edificio Monocliente;1;Analista Piura;Marco Vilchez,Roger Palza Transm;Region Norte;Principal;-4.898495;-80.686991;Hubert Edgar Salas Rodriguez;Estudio FO Principal;EBC SULLANA;30;;;;4700;0;Enviado VU;;;;;15/05/2019 14:14;18/05/2019 9:22;;;;Pend. Cotiz.
2019-05-121160;CORPORACION BOTICAS PERU S.A.C;Fibra Optica;SULLANA;Juan Noya;PER-002162722;Alto Valor;15/05/2019 14:22;Negocios;Piura;Sullana;Sullana; AV. SANTA ROSA N° 327;;Aereo;Mixto;Edificio Monocliente;1;Analista Piura;Roger Palza Transm,Marco Vilchez;Region Norte;Principal;-4.895779;-80.693801;Hubert Edgar Salas Rodriguez;Estudio FO Principal;EBC TRANS SULLANA;30;;;;4700;0;Enviado VU;;;;;15/05/2019 14:22;18/05/2019 9:32;;;;Pend. Cotiz.
2019-05-121188;BANCO INTERBANK;Fibra Optica;Grifo Copetrol Breña;Juan Noya;PER-002029720;Banca;15/05/2019 16:56;Empresas;Lima;Lima;Breña;"Jr. Huaraz 1484
";;Aereo;Mixto;Edificio Monocliente;1;Analista Lima;Rocio Aquino Cobra;Lima;Principal;-12.0641992;-77.0487519;Jean Ander Carrillo Laime;;;;;;;;;;;;;;15/05/2019 16:56;;;;;Pend. Cotiz.
2019-05-121201;CONCEJO DISTRITAL DE COMAS;Fibra Optica;FO_COMAS_CENTROCIVICO;Juan Noya;PER-00208174;Licitaciones;15/05/2019 15:09;Empresas;Lima;Lima;Comas;Av. 22 de Agosto cuadra 8 S/N;;Aereo;Mixto;Edificio Monocliente;1;Analista Lima;Jhony Sanca Ezentis;Lima;Principal;-11.9484627;-77.059307;Oscar Bahamonde Munoz;;;;;;;;;;;;;;15/05/2019 15:09;;;;;Pend. Cotiz.
2019-05-121203;CONCEJO DISTRITAL DE COMAS;Fibra Optica;FO_COMAS_ANEXO;Juan Noya;PER-00208174;Licitaciones;15/05/2019 15:53;Empresas;Lima;Lima;Comas;Av. Túpac Amaru S/N Km. 10;;Aereo;Mixto;Edificio Monocliente;1;Analista Lima;Jhony Sanca Ezentis;Lima;Principal;-11.96205917;-77.05486063;Oscar Bahamonde Munoz;;;;;;;;;;;;;;15/05/2019 15:53;;;;;Pend. Cotiz.
2019-05-121205;AK DRILLING INTERNACIONAL S. A.;Fibra Optica;LURIN;Juan Noya;PER-002130926;Alto Valor;15/05/2019 15:21;Negocios;Lima;Lima;Lurin;    AV. LOS FLAMENCOS esq. CON LOS PINOS  Lurin;;Aereo;Mixto;Edificio Monocliente;1;Analista Lima;Roger Palza Transm,Mario Timana Dominion;Lima;Principal;-12.29431067;-76.84987139;Diego Otarola Correa;Estudio FO Principal;EBC 25 DE MARZO;30;;;;5200;0;Enviado VU;;;;;15/05/2019 15:21;15/05/2019 16:21;;;;Pend. Cotiz.
2019-05-121211;CONSULTORES ASOCIADOS EGASI S.R.L.;Fibra Optica;PASCO;Juan Noya;PER-002162613;Premium;15/05/2019 15:51;Negocios;Pasco;Oxapampa;Villa Rica; Avenida Padre Salas, 930, Villa Rica, Oxapampa, Pasco;;Aereo;Mixto;Edificio Monocliente;1;Analista Huancayo;Juan Mesias Echevarria;Region Sur;Principal;-10.73890492;-75.27128188;Brayan Ramirez;;;;;;;;;;;;;;15/05/2019 15:51;;;;;Pend. Cotiz.
2019-05-121213;CIA PERUANA DE REMOLQUES S.A.;Fibra Optica;CALLAO;Juan Noya;PER-002164834;Premium;15/05/2019 16:00;Negocios;Callao;Callao;Callao; PJ OCEANICA NRO 164 Z.I EX FUNDO MÁRQUEZ- CALLAO- CALLAO ;;Aereo;Mixto;Edificio Monocliente;1;Analista Lima;Jhony Sanca Ezentis;Lima;Principal;-11.950106;-77.127563;Hubert Edgar Salas Rodriguez;;;;;;;;;;;;;;15/05/2019 16:00;;;;;Pend. Cotiz.
2019-05-121214;CONCEJO DISTRITAL DE COMAS;Fibra Optica;FO_COMAS_PLANTA;Juan Noya;PER-00208174;Licitaciones;15/05/2019 16:02;Empresas;Lima;Lima;Comas; Juan Peña / Higino;;Aereo;Mixto;Edificio Monocliente;1;Analista Lima;Jhony Sanca Ezentis;Lima;Principal;-11.92948141;-77.04217616;Oscar Bahamonde Munoz;;;;;;;;;;;;;;15/05/2019 16:02;;;;;Pend. Cotiz.
2019-05-121215;CONCEJO DISTRITAL DE COMAS;Fibra Optica;FO_COMAS_COE;Juan Noya;PER-00208174;Licitaciones;15/05/2019 16:06;Empresas;Lima;Lima;Comas;Cruce Av. Universitaria con la Av. San Felipe;;Aereo;Mixto;Edificio Monocliente;1;Analista Lima;Jhony Sanca Ezentis;Lima;Principal;-11.90194015;-77.04006915;Oscar Bahamonde Munoz;;;;;;;;;;;;;;15/05/2019 16:06;;;;;Pend. Cotiz.
2019-05-121216;CONCEJO DISTRITAL DE COMAS;Fibra Optica;FO_COMAS_PALACIO;Juan Noya;PER-00208174;Industria y Globales;15/05/2019 16:08;Empresas;Lima;Lima;Comas;Plaza de Armas S/N Alt. Km 11 de la Av. Túpac Amaru;;Aereo;Mixto;Edificio Monocliente;1;Analista Lima;Jhony Sanca Ezentis;Lima;Principal;-11.9572694;-77.0494325;Oscar Bahamonde Munoz;;;;;;;;;;;;;;15/05/2019 16:08;;;;;Pend. Cotiz.
2019-05-121217;GANADERIA SANTA ELENA S.A.;Fibra Optica;Granja Rio Grande;Juan Noya;PER-002121370;Industria y Globales;15/05/2019 16:16;Empresas;Lima;Huaral;Chancay;Panamericana Norte Km103 - Camino Playa Rio Seco;;Aereo;Mixto;Edificio Monocliente;1;Analista Huacho;Marco Arevalo;Region Norte;Principal;-11.42944;-77.373833;Raul Quispe Atuncar;;;;;;;;;;;;;;15/05/2019 16:16;;;;;Pend. Cotiz.
2019-05-121224;ESTUDIOS Y DATOS PUBLICOS JEA S.R.L.;Fibra Optica;CUSCO;Juan Noya;PER-002164640;Premium;15/05/2019 17:01;Negocios;Cusco;Canchis;Sicuani;Jr. 11 de Marzo - N° 152;;Aereo;Mixto;Edificio Monocliente;1;Analista Cusco;Roger Palza Transm,Roberto Butrón;Region Sur;Principal;-14.2804028;-71.22263;Diego Cervantes;Estudio FO Principal;SICUANI;30;;;;7900;0;Enviado VU;;;;;15/05/2019 17:01;16/05/2019 8:22;;;;Pend. Cotiz.
2019-05-121231;CENTRIA SERVICIOS ADMINISTRATIVOS S.A. - CENTRIA S.A.;Fibra Optica;Malabrigo;Juan Noya;PER-001935945;Licitaciones;15/05/2019 17:46;Empresas;La Libertad;Ascope;Ascope;" Calle Libertad S/N Z.I. Sub-Lote 3A-1B Puerto Malabrigo
Latitud: 7°41'40.0""""S  Longitud: 79°26'03.";;Canalizado;Mixto;Edificio Monocliente;1;Analista Trujillo;Wilmer Llapo,Roger Palza Transm;Region Norte;Principal;-7.7001724;-79.4338188;Diego Alejandro Herrera Salas;Estudio FO Principal;PUERTO MALABRIGO;45;;;;17286;0;Enviado VU;;;;;15/05/2019 17:46;17/05/2019 12:58;;;;Pend. Cotiz.
2019-05-121233;A & E TOURS TAHUAYO LODGE EIRL;Fibra Optica;LORETO;Juan Noya;PER-002152692;Premium;15/05/2019 17:26;Negocios;Loreto;Maynas;Iquitos; AV. LA MARINA NRO. 100 (ESQUINA PUERTO LAO);;Aereo;Mixto;Edificio Monocliente;1;Analista Iquitos;Edwin Cordova;Region Norte;Principal;-3.74046484;-73.24093312;Lizbeth Barriga;;;;;;;;;;;;;;15/05/2019 17:26;;;;;Pend. Cotiz.
2019-05-121237;CENTRIA SERVICIOS ADMINISTRATIVOS S.A. - CENTRIA S.A.;Fibra Optica;Pisco Norte2;Juan Noya;PER-001935945;Licitaciones;15/05/2019 17:43;Empresas;Ica;Pisco;Pisco;" Carretera Paracas Km 15.5
Latitud: 13°47'0.87""""S   Longitud: 76°14'22.58""""O""";;Canalizado;Mixto;Edificio Monocliente;1;Analista Ica;Félix Bendezú,Roger Palza Transm;Region Sur;Principal;-13.7841114;-76.2388623;Diego Alejandro Herrera Salas;Estudio FO Principal;EBC LOBERIAS;30;;;;8800;0;Enviado VU;;;;;15/05/2019 17:43;18/05/2019 13:19;;;;Pend. Cotiz.
2019-05-121240;INVERSIONES RIDA DEL PERU S.A.;Fibra Optica;VES;Juan Noya;PER-002164485;Alto Valor;15/05/2019 17:54;Negocios;Lima;Lima;Villa El Salvador; LA CONCORDIA mz C LT 4 - # S/N;;Aereo;Mixto;Edificio Monocliente;1;Analista Lima;Mario Timana Dominion;Lima;Principal;-12.2162218;-76.9415442;Lizbeth Barriga;;;;;;;;;;;;;;15/05/2019 17:54;;;;;Pend. Cotiz.
2019-05-121245;Unión de Productos Agroindustriales SAC.;Fibra Optica;CALLAO;Juan Noya;PER-002164977;Alto Valor;15/05/2019 17:52;Negocios;Callao;Callao;Callao; Calle 5 Mza. B Lote. 2- Urb. Grimanesa (Alt Cdra 28 de Av Faucett) - Callao;;Aereo;Mixto;Edificio Monocliente;1;Analista Lima;Rocio Aquino Cobra,Roger Palza Transm;Lima;Principal;-12.02724987;-77.10047632;Brayan Ramirez;Estudio FO Principal;EBC FAUCETT QUILCA;30;;;;17700;0;Enviado VU;;;;;15/05/2019 17:52;16/05/2019 16:29;;;;Pend. Cotiz.
2019-05-121248;SERVICIOS ESTRATEGICOS DE INVESTIGACION Y SEGURIDAD VALGAP E.I.R.L.;Fibra Optica;SAN MIGUEL;Juan Noya;PER-002164517;Alto Valor;15/05/2019 18:04;Negocios;Lima;Lima;San Miguel; BEATRIZ CISNEROS NRO. 126 URB. PANDO ET. DOS ;;Aereo;Mixto;Edificio Monocliente;1;Analista Lima;Rocio Aquino Cobra;Lima;Principal;-12.083618;-77.087183;Lizbeth Barriga;;;;;;;;;;;;;;15/05/2019 18:04;;;;;Pend. Cotiz.
2019-05-121252;GANADERIA SANTA ELENA S.A.;Fibra Optica;Granja Galesa 1 y 2;Juan Noya;PER-002121370;Industria y Globales;15/05/2019 18:15;Empresas;Lima;Huaral;Chancay;Playa Rio Seco;;Aereo;Mixto;Edificio Monocliente;1;Analista Huacho;Victor Tamay;Region Norte;Principal;-11.44627;-77.378726;Raul Quispe Atuncar;;;;;;;;;;;;;;15/05/2019 18:15;;;;;Pend. Cotiz.
